nama,ulasan,label,sentiment,score
Cakra Dahana,kurang terawat jg sich.andaikata jiwa seni bs d tingkatkan....DR PERBUKITAN D ATAS KAN JAUH LBH INDAH NAMA BUKIT JEDIH BS D UKIR.itu jauh lbh bgus+ kreatif.next d beri fasilitas kedai kedai yg mumpuni.cz msh terlihat kurang terawat kedai yg ada d sana.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9990615248680115}]",0.9990615248680115
Winda l,"Saya kesini berdua naik motor, hp saya di jambret di daerah perkampungan bukit jaddih , padahal rame,sudah teriak ngejar minta tolong orang sekitar tidak respon. Ya buat pelajaran aja lebih hati2 dimanapun berada . Tapi saya sendiri sudah trauma ke sini lagi.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.993304431438446}]",0.993304431438446
Ivan Putra,"Sangat menyenangkan mengunjungi tempat ini, mskpun hawanya agak panas, tp sedikit lega dgn berembusnya angin, ditambah pemandangan yg sangat menakjubkan dan exotis, sungguh luar biasa...",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998643398284912}]",0.9998643398284912
Robbych Dewanti Wulan Mei,Fasilitas toilet tidak ada...jalan masih makadam. Lokasi wisata lumayan bersih. HTM murah tp HTM untuk renang terlalu mahal,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9984155893325806}]",0.9984155893325806
Andi Brata,Bukit kapur yang mendadak menjadi tempat wisata karena keindahan alamnya. Semoga semakin bagus warga yg mengelola lokasi ini sehingga tidak muncul pungli dan masyarakat yg datang merasa nyaman.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9967327117919922}]",0.9967327117919922
Ardianto Tan,"Salah satu tempat wisata yang ada di pulau Madura, dimana letak nya itu sendiri ada di kota Bangkalan, tempat wisata yang gk hanya melulu tentang pantai, ini bisa jadi pilihan untuk orang2 yang mencari wisata selain pantai, bukit kapur ini …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9966773986816406}]",0.9966773986816406
Indri Pratomo,"cocok bgt buat yg hobi foto foto , byk spot spot yang Ok . mesti saat siang terasa banget panasnya , jadi siap siap sunblock yang banyak n juga air minum karena blm banyak penjual .",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.939778208732605}]",0.939778208732605
Olvian Richardo,"Untuk akses jalannya mohon diperbaiki dong,makasih",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9984891414642334}]",0.9984891414642334
SalQr,"wisata bukit kapur paling populer di madura, jika ingin kesini jangan lupa bawa topi masker serta sarung tangan karena banyak debu dan hawanya agak sedikit panas tapi itu semua akan terbayar dengan pemandangan yang bagus",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996155500411987}]",0.9996155500411987
Elia Kurniawati06,"Tempat paling recommended untuk dikunjungi saat berkunjung di Madura.
Walaupun untuk menikmati Bukit jaddih yang indah harus melewati jalan yang sempit dan bergeronjal Karena tempat ini masih digunakan untuk penambangan batu …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.7899224758148193}]",0.7899224758148193
Ghina Rania,Jalannya lumayan susah apalagi kalau dua arah. Terus itu tempat wisata yang belum terawat menurutku karena kurang rapih tapi so far lumayan lah,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989514350891113}]",0.9989514350891113
levi centaury (JuraganStiker),Sebenarnya ini tempat yang bagus hanya saja jujur kehadiran penguasa lahan lokal yang hampir di setiap beberapa titik lokasi meminta tarif secara paksa ke pengunjung...sehingga sangat membuat tidak nyaman,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9837570190429688}]",0.9837570190429688
Mar'Atus Sholichah,"Panas bgt disana,  recomended klo datang nya agak pagian",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.996841311454773}]",0.996841311454773
rudi cahyo,akses ke tempat masih sulit melewati jalan berlubang banyak pungutan liar sepanjang perjalanan ke lokasi tempat indah banyak pedagang makanan di lokasi saran jangan datang siang karena sangat panas,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9893530607223511}]",0.9893530607223511
Anisa Fredamurti,"Tempat ini kelihatan biasa di awal, tapi kamu harus siap wow kalo udah naik ke atas bukit. Hamparan bukit pote dan pemandangan Bangkalan. Udah deh segera kunjungi. Oh ya...tempatnya rekomen banget buat Prewed😚 …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993857145309448}]",0.9993857145309448
tikno Tikno,"Kayaknya perlu dimaksimalkan lagi. Dan hindari bangunan lain yg bahannya tidak natural seperti dari besi, seng. Lebih bagus klo dari unsur alam seperti kayu, batu. Banyak tarikan uang.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996511936187744}]",0.9996511936187744
astamdi satriawan,Pemandangan tebing kapur di Bangkalan Madura,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9966064691543579}]",0.9966064691543579
Eldain Just my Id,"jalan pas mau ke Bukit Jeddih masih rawan Begal ! 💩
harusnya di tempatkan Pos polisi di beberapa titik .
Buat pemandangan Alamnya Amazing sekali 😃 gak teralu jauh dari pusat kota surabaya 👍 …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9955416321754456}]",0.9955416321754456
Eni Kurnia Rahmawati,Bagus n unik...sy sarankan dtg rame2 n kunjungi tmpt yg rame...Krn bnyk pungli dr warga sekitar...but overall tmptnya keren lho...,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997990727424622}]",0.9997990727424622
Antic 12,"Bagus , tebingnya jg indah, cm klo siang dikit panas bgt.. Perlu bw payung/ topi & kc mata hitam.. Biar mata gak silau",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9406031370162964}]",0.9406031370162964
Kholiifah Hidlir,"Namanya madura panas banget pastinya, pas kesini katanya ada rekontruksi jadi gabisa naik sampai atas, tiap masuk ke beda wisata harus bayar tapi kalo diliat"" ada yg semacam pungli",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9869323372840881}]",0.9869323372840881
You gaming01,"Pemandangan di wisata bukit jeddih ini sangat bagus,akses menuju wisata ini sangat mudah.akan tetapi,bila anda sudah masuk ke lokasi bukit jeddih,anda harus tetap fokus,karena medan bukit ini sangat extreme dan menantang.untuk mobil bisa …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9642856121063232}]",0.9642856121063232
Susanti Dte,"Wisata dg nuansa yg berbeda, disini kita bisa melihat pengrusakan dan penghancuran alam..tp bisa menjadi sesuatu yg lebih indah dan bisa dinikmati semua orang.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994732737541199}]",0.9994732737541199
Widdi Endila Depasa,Bagus 👍🏻 …,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Joao Franco,Mulai dikembangkan tapi amanin rute ke sana,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.7623071670532227}]",0.7623071670532227
pramudian eko,"penglolaanya kurang bagus.
1. masuk desa bayar. padahal it sudah jalur menuju wisata.
2. masuk lokasi bayar lagi di loket. …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995699524879456}]",0.9995699524879456
Nafiz,"Tempatnya bagus luas...tapi jalannya awas nyasar kalo pake GPS...
"" Di sarankan lewat jalur utama drpd jalur alternatif agak bahaya apalagi pas malem...ada begal !! …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9924607872962952}]",0.9924607872962952
Aditya Febrinoviana,"Nice to visit. Tetapi musti hati hati, rawan begal / vandalism. Saran kalo kesana naik mobil saja, hindari naik motor apalagi sendirian or hanya berdua.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9902503490447998}]",0.9902503490447998
Atiek Rachmawati,Waktu yang tepat kesini pagi hari atau sore hari jadi gak panas.. pemandangan bagus sih tapi banyak sekali ditarik restribusi2,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7543655037879944}]",0.7543655037879944
Febry Fortuna,"Semoga kedepannya bisa diperbaiki lagi akses jalan menuju bukut jaddih. Pemandangan bagus,  hanya saja kurang menarik karena pengelolaan tempatnya belum maksimal",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996210336685181}]",0.9996210336685181
Afina Zitari,"Tempat wisata yg bagus untuk foto2, lahannya luas, dan menurut sya paling bagus saat sore hari karena warna langit senjanya",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998323917388916}]",0.9998323917388916
Yoena Yoena,"Murah dan enak, nyoba bebek songkem empuk ... naknan pokoknya 👍 …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9678164124488831}]",0.9678164124488831
mochammad noeh iffali,Tempatnya bagus tapi untuk kesini naik mobil jalannya sempit banget dan rusak disarankan jangan pakai sedan atau mobil dengan ground clearance rendah,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995095729827881}]",0.9995095729827881
Ibu Alia,Instagramable.bagus .tp akses nya kurang bagus.jalan nya jelek.banyak pungutan untuk pembangunan jalan tp jalannya masuknya jelek.tp terobati dg view yg bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9967982172966003}]",0.9967982172966003
Yunita Adiningtyas,Lumayan bagus..utk pengerjaan gua2 dan jalan belum selesai dikerjakan..kesana rombongan dg diiringi gerimis..jadinya blm bisa menikmati wisata dg waktu yang lama...waktu juga terbatas..akses jalan kesana sempit.utk kendaraan bis saat berpapasan dg kendaraan lain jadi agak susah..tapi bersyukur sudah menikmati Wisata di Madura...,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8929794430732727}]",0.8929794430732727
toko sakinah,tempatnya memang bagus. area pemotongan kapur. tapi jalan kesana kecil dan pungli terlalu banyak spt preman. semoga bisa dikelola pemerintah atau desa setempat dengan lebih baik,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9981899857521057}]",0.9981899857521057
Wisnu Airlangga,"Awesome, tapi memang jalurnya terjal, tapi keren",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987078905105591}]",0.9987078905105591
Helinda Jola Prastika,Tempat yang bagus untuk hunting foto,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997473359107971}]",0.9997473359107971
Selvi Anna Titasari,Banyak tempat wisata bukit jaddih yang menarik mulai dari bawah bukit sampai ke atas bukit dan pasti nya dilengkapi dengan warung-warung yang menyediakan makanan juga.  Sooo buat kalian yg pergi ke bukit jaddih jangan pernah lewatkan stiap tempat-tempat yang indah di bukit jaddih,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9833400845527649}]",0.9833400845527649
Siti Mufaidah,"Bagus banget tempat nya, cocok buat prewed, pemandangan nya bagus, unik kayak istana romawi, cuman sekarang danau nya kering, bangunan nya terus di bangun, ada ruang ruang dalam gua, bisa naik ke atas bukit, pesan saya bawa masker soalnya …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9636688232421875}]",0.9636688232421875
erikee ayu indah pratiwi,Lokasi sangat bagus seperti foto,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996899366378784}]",0.9996899366378784
Sugeng Purwanto,"Bukit Jaddih ada di Bangkalan Madura, tempat yg eksotis untuk berfoto. Tekstur batu kapur di gunung kapur yg terbentuk indah dari bekas penambangan. Membentuk relief2 alami dibukit2 batu kapurnya. …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994900226593018}]",0.9994900226593018
yenyen kurniawati,"Entah masih dlm proses pembentukan atau apa, masih banyak lalu lalang kendaraan proyek dan berdebu... itu bisa terabaikan bila melihat hasil foto2 kita... pasti baguss2 dan puass...",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8273968696594238}]",0.8273968696594238
Ervan ERVANTHE,"Buat foto2 oke, tp buat wisata ga deh. Fasilitas akomodasi msh minim, toilet minim plus tiket masuk nyekek pengunjung. 1x da ckp",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9863752722740173}]",0.9863752722740173
Bas Batako press,"Tempatnya bagus seperti ada salju2nya padahal bukan,, sayangnya tadi waktu kesana danaunya surut dan sama penjaga tdak diberi tahu,, jadi kami tetap menikmati meski sedikit kecewa",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995331764221191}]",0.9995331764221191
Adelina Novianti,"Tempatnya bagus harga tiket masuknya murah cuma 5rb per orang, ohh iya buat yang gak kuat sama panas kalau kesana jangan lupa bawa topi sama kacamata ya gaeess, kalau mau naik perahu getek atau apa ya itu namanya saya gag tau harga nya juga 5rb per orang ohh iya bisa naik kuda juga lho tapi saya gag tau berapa biayanya hehehe :)",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9775561690330505}]",0.9775561690330505
jatmiko yh Hariyanto,"Tempat bagus tapi tidak terkelola, ada pemandu gelap",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.6350551843643188}]",0.6350551843643188
Choirul Anam,"Cocok buat photo prewedding, selfi dll. Tempatnya sangat berdebu krn musim panas, Jangan lupa bawa Masker atau penutup Hidung",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9879437685012817}]",0.9879437685012817
Muhammad Alifian Winata,"Tambang kapur , yang digunakan sebagai objek wisata . Pemandangannya sangat indah jika sudah naik ke atas . Banyak sekali truck yang keluar masuk .",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996671676635742}]",0.9996671676635742
Edward Kurnia,"Bagus pemandangannya, tapi terlalu bnyak tiketnya, tiket masuk kok ada tiket masuk lgi.. ga di awal saja.. krn yg mengelola pribadi mgkin ya",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9841293096542358}]",0.9841293096542358
Mjt Mitra jaya trans,Ga ada toilet,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9944208264350891}]",0.9944208264350891
T.Willy Septian,Cukup menyenangkan bagi yang suka petualangan karena jalan kesana harus melewati jalan setapak. Yang harus diperhatikan jangan sampai pulang setelah matahari terbenam karena jalan yang dilalui gelap. …,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9992259740829468}]",0.9992259740829468
Yusuf Channel,"Entah kebijakan atau bagaimana, tapi sangat tidak masuk akal harganya, baru masuk sudah bayar 10ribu permotor, baru parkir, tiba tiba didatangi orang, dipinta 5 ribu permotor, belum selesai bayar, datang lagi orang lain, minta 10 ribu …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.998831570148468}]",0.998831570148468
Yussy fm,semakin lama semakin sepi karena maraknya begal di kawasan tersebut dari org warga desa bukit jhaddih sendiri. serta jika bukit jhaddih memang tempat wisata seharusnya pertambangan dihentikan.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9982389211654663}]",0.9982389211654663
Achsan Habil,"Sebuah bukit kapur yang terbentuk dari campur tangan manusia, sebuah pertambangan batu kapur yang sudah lama hingga saat ini pun masih ada penambang2 batu kapur yang mengais rejeki dari bertambang, tempat yg sangat bagus buat momemt sunrise …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9976453185081482}]",0.9976453185081482
achmad suherno,"Tidak recomended utk dikunjungi
Penuh pungutan liar sepanjang jalan dan lokasinya",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9944990277290344}]",0.9944990277290344
Irwan Garlaz,Tempatnya bagus cm sayang perjalanannya yang sangat mengerikan banyak begal pengen sy balik lagi ke bukit jedih cuma takut..klo naik motor..enaknya naik mobil bareng2 lebih aman,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9941044449806213}]",0.9941044449806213
Idam Achmad Faizin,"Panas, karena ada konstruksi jadi sedikit bising, untuk view yang di puncak bagus, ada juga kolam dan danau tapi gw gak mencobanya",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9204972386360168}]",0.9204972386360168
Hendra Ardian,"Jalan menuju ketempat ini lumayan kecil
Tempat wisata yg ada kolam renangnya, cocok bagi yg suka foto2 atau selfi di sekitaran bukit kapur",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.6697114706039429}]",0.6697114706039429
Bangkak One,Tempat jual beras berkualitas murah dan homade,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9823724627494812}]",0.9823724627494812
Leon Rumambi,"Ada yg bilang israelnya indonesia, ya tdk sepenuhnya benar. Hanya suasana dan tanah bebatuannya aja kali. Ini tambang batu kapur yg dibuka jadi objek wisata selain juga ada danau warna hijau nya yg unik.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.7691818475723267}]",0.7691818475723267
Patar Pangaribuan,"Tempat yg indah dengan nuansa bukit yang menawan, indahnya negeriku indahnya Indonesia ku",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998465776443481}]",0.9998465776443481
Kiss Tono,"Tempatnya luas cocok buat mengabadikan momen tapi, karcisnya agak lumayan mehong",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5006095767021179}]",0.5006095767021179
Setia Budi,"Banyak pungutan liar, semoga pemkab. Bangkalan segera menertibkan tarif masuk yg sampek 2 kali pungutan, 1 di jalan kampung, yg ke 2 pas masuk, jadi males untuk yg berkunjung untuk selanjutnya",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9950776696205139}]",0.9950776696205139
tinny sumakul,Semakin bagus semakin ditata ...tapi musim kemarau kurang pas ke sana. Air kolam kering dan gak biru ...akses masuk berdebu banget.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995156526565552}]",0.9995156526565552
Tholhah Musyrif,Akses udh bagus sih .. tp mas mulai deket ternyata blum diaspal .. jadinya becek banget pas kena hujan .. …,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9978964328765869}]",0.9978964328765869
Fikky Kurnia zulkarnaen,Banyak pungli,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.996875524520874}]",0.996875524520874
Andi Suhendra (andibeceq),"Sebenarnya tempatnya bagus, tp punglinya kebangetan.. Ujung2nya bayar mahal juga lebih 100rb.. Kapok dah.. Males lg kesitu..",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9962273836135864}]",0.9962273836135864
Rian Allderba,"terletak di bangkalan pulau Madura, bukit jeddih yang sering di kunjungi oleh berbagai kalangan trutama kalangan anak muda yang mendatangi wisata ini hanya tuk hunting, mengambil gambar yang indah dari tebing2 kabur di bukit jeddih",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9971768856048584}]",0.9971768856048584
Mass Haddy,"Tempat lumayan bagus...akses jalan lumayan memadai, walaupun mngkin msh perlu pengaspalan di bberapa titik menuju lokasi...",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994181394577026}]",0.9994181394577026
Titi Herawati,Kl kesana sebaiknya langsung ke bawah aja lebih bagus..,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9941113591194153}]",0.9941113591194153
johnfoo satu,Tempat wisata baru yang luar biasa,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998525381088257}]",0.9998525381088257
Rizal Baihaqi,"Tempatnya bagus hanya saja akses masuk jalannya kurang baik, dan keamanan tempatnya kurang terjamin karena jadi satu dengan tambang kapur",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9972834587097168}]",0.9972834587097168
Anggara Damarhadi,"Pemandangan bagus, relatif dekat dari Surabaya, tempat sangat berdebu karena dekat tambang, diatas jam 8 cuaca panas menyengat",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8561456799507141}]",0.8561456799507141
bidad sipz supz,Tempat dan pemandanganya menarik tapi untuk kesana lagi takut  dua kali kesana ketemu orang terkena begal  jadi yg mau kcna lagi harus banyak temem (bersamaan),NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9202106595039368}]",0.9202106595039368
